9936,5
9952,39
9968,50
9984,77
10000,104
10016,125
10032,141
10048,155
10064,180
10080,225
10096,265
10112,355
10128,400
10144,441
10160,507
10176,581
10192,688
10208,809
10224,860
10240,964
10256,1073
10272,1118
10288,1190
10304,1268
10320,1365
10336,1490
10352,1641
10368,1782
10384,2014
10400,2119
10416,2304
10432,2609
10448,2821
10464,2950
10480,3114
10496,3371
10512,3527
10528,3716
10544,3829
10560,4087
10576,4333
10592,4503
10608,4561
10624,4663
10640,4910
10656,5111
10672,5206
10688,5322
10704,5391
10720,5542
10736,5711
10752,5776
10768,6003
10784,6136
10800,6236
10816,6368
10832,6498
10848,6506
10864,6653
10880,6878
10896,7106
10912,7334
10928,7485
10944,7583
10960,7701
10976,7877
10992,8028
11008,7969
11024,7991
11040,8019
11056,7885
11072,7600
11088,7244
11104,6847
11120,6521
11136,6108
11152,5775
11168,5637
11184,5617
11200,5493
11216,5244
11232,5171
11248,5209
11264,5196
11280,5001
11296,4773
11312,4744
11328,4760
11344,4725
11360,4721
11376,4646
11392,4543
11408,4449
11424,4426
11440,4356
11456,4354
11472,4338
11488,4253
11504,4216
11520,4137
11536,4050
11552,3983
11568,3964
11584,3973
11600,4025
11616,3983
11632,3937
11648,3954
11664,3939
11680,3907
11696,3858
11712,3863
11728,3799
11744,3788
11760,3769
11776,3677
11792,3582
11808,3499
11824,3382
11840,3392
11856,3366
11872,3274
11888,3240
11904,3214
11920,3237
11936,3224
11952,3184
11968,3139
11984,3184
12000,3201
12016,3143
12032,3112
12048,3112
12064,3045
12080,3013
12096,2972
12112,2973
12128,2895
12144,2905
12160,2949
12176,2942
12192,2901
12208,2887
12224,2869
12240,2923
12256,2966
12272,2935
12288,2895
12304,2837
12320,2837
12336,2840
12352,2812
12368,2808
12384,2827
12400,2800
12416,2799
12432,2757
12448,2683
12464,2669
12480,2635
12496,2630
12512,2593
12528,2599
12544,2604
12560,2591
12576,2651
12592,2676
12608,2714
12624,2669
12640,2622
12656,2621
12672,2634
12688,2611
12704,2589
12720,2555
12736,2504
12752,2471
12768,2461
12784,2415
12800,2388
12816,2350
12832,2336
12848,2331
12864,2328
12880,2316
12896,2320
12912,2320
12928,2332
12944,2343
12960,2363
12976,2370
12992,2364
13008,2347
13024,2367
13040,2370
13056,2350
13072,2369
13088,2386
13104,2376
13120,2372
13136,2380
13152,2400
13168,2391
13184,2355
13200,2343
13216,2351
13232,2373
13248,2384
13264,2405
13280,2379
13296,2337
13312,2304
13328,2292
13344,2301
13360,2283
13376,2258
13392,2227
13408,2223
13424,2214
13440,2216
13456,2208
13472,2203
13488,2218
13504,2215
13520,2222
13536,2225
13552,2226
13568,2209
13584,2192
13600,2183
13616,2152
13632,2161
13648,2152
13664,2128
13680,2116
13696,2120
13712,2116
13728,2118
13744,2111
13760,2122
13776,2116
13792,2113
13808,2108
13824,2118
13840,2120
13856,2118
13872,2115
13888,2114
13904,2126
13920,2110
13936,2141
13952,2119
13968,2096
13984,2089
14000,2098
14016,2107
14032,2083
14048,2089
14064,2072
14080,2070
14096,2048
14112,2047
14128,2041
14144,2043
14160,2037
14176,2029
14192,2023
14208,2026
14224,2024
14240,2025
14256,2015
14272,2009
14288,2004
14304,2006
14320,1994
14336,1988
14352,1972
14368,1978
14384,1984
14400,1979
14416,1964
14432,1973
14448,1978
14464,1991
14480,1978
