9824,3
9840,17
9856,30
9872,30
9888,32
9904,30
9920,45
9936,49
9952,70
9968,92
9984,93
10000,92
10016,139
10032,206
10048,226
10064,254
10080,288
10096,337
10112,433
10128,533
10144,657
10160,682
10176,755
10192,854
10208,952
10224,1101
10240,1228
10256,1398
10272,1589
10288,1778
10304,1957
10320,2101
10336,2222
10352,2428
10368,2676
10384,2937
10400,3170
10416,3357
10432,3517
10448,3748
10464,4012
10480,4310
10496,4743
10512,5088
10528,5195
10544,5265
10560,5615
10576,5969
10592,6107
10608,6078
10624,6094
10640,6345
10656,6577
10672,6666
10688,6692
10704,6660
10720,6576
10736,6814
10752,6879
10768,6965
10784,7053
10800,7060
10816,6969
10832,6880
10848,6846
10864,6874
10880,7014
10896,7140
10912,7227
10928,7243
10944,7324
10960,7367
10976,7399
10992,7422
11008,7434
11024,7311
11040,7278
11056,7232
11072,7098
11088,6878
11104,6478
11120,6181
11136,5985
11152,5730
11168,5535
11184,5468
11200,5368
11216,5184
11232,5161
11248,5156
11264,5169
11280,5022
11296,4901
11312,4974
11328,4942
11344,4885
11360,4815
11376,4740
11392,4611
11408,4512
11424,4482
11440,4457
11456,4387
11472,4287
11488,4260
11504,4140
11520,4122
11536,4007
11552,3926
11568,3872
11584,3811
11600,3745
11616,3737
11632,3705
11648,3674
11664,3646
11680,3601
11696,3589
11712,3599
11728,3533
11744,3439
11760,3320
11776,3219
11792,3202
11808,3175
11824,3098
11840,3054
11856,3083
11872,3046
11888,2988
11904,2959
11920,3009
11936,3005
11952,2959
11968,2906
11984,2877
12000,2858
12016,2828
12032,2793
12048,2811
12064,2796
12080,2771
12096,2745
12112,2756
12128,2748
12144,2740
12160,2734
12176,2725
12192,2674
12208,2655
12224,2661
12240,2634
12256,2664
12272,2663
12288,2642
12304,2684
12320,2661
12336,2657
12352,2635
12368,2631
12384,2648
12400,2671
12416,2635
12432,2624
12448,2606
12464,2621
12480,2647
12496,2644
12512,2647
12528,2661
12544,2634
12560,2626
12576,2630
12592,2612
12608,2623
12624,2580
12640,2598
12656,2614
12672,2626
12688,2590
12704,2598
12720,2578
12736,2527
12752,2452
12768,2377
12784,2379
12800,2360
12816,2359
12832,2324
12848,2300
12864,2322
12880,2318
12896,2284
12912,2282
12928,2283
12944,2265
12960,2266
12976,2268
12992,2249
13008,2252
13024,2250
13040,2256
13056,2264
13072,2268
13088,2254
13104,2264
13120,2269
13136,2280
13152,2255
13168,2250
13184,2268
13200,2265
13216,2242
13232,2298
13248,2302
13264,2315
13280,2326
13296,2312
13312,2278
13328,2269
13344,2237
13360,2218
13376,2214
13392,2216
13408,2210
13424,2202
13440,2192
13456,2180
13472,2186
13488,2196
13504,2191
13520,2176
13536,2177
13552,2151
13568,2134
13584,2115
13600,2089
13616,2067
13632,2059
13648,2073
13664,2060
13680,2060
13696,2044
13712,2032
13728,2027
13744,2010
13760,2021
13776,2016
13792,2014
13808,2015
13824,2000
13840,2009
13856,2017
13872,2018
13888,2021
13904,2015
13920,2032
13936,2031
13952,2054
13968,2039
13984,2015
14000,2019
14016,2016
14032,1988
14048,2005
14064,1971
14080,1970
14096,1970
14112,1963
14128,1962
14144,1954
14160,1958
14176,1951
14192,1966
14208,1973
14224,1966
14240,1976
14256,1968
14272,1956
14288,1951
14304,1941
14320,1947
14336,1925
14352,1911
14368,1916
14384,1910
14400,1918
14416,1900
14432,1888
14448,1907
14464,1894
14480,1901
14496,1897
14512,1897
14528,1898
14544,1898
14560,1893
14576,1909
14592,1898
14608,1898
14624,1890
14640,1904
14656,1901
14672,1898
14688,1894
14704,1897
14720,1895
14736,1879
14752,1886
14768,1880
14784,1882
14800,1886
14816,1884
14832,1876
14848,1879
14864,1884
14880,1897
14896,1896
14912,1864
14928,1868
14944,1887
14960,1861
14976,1868
14992,1863
15008,1855
15024,1870
15040,1848
15056,1831
15072,1844
15088,1829
15104,1816
15120,1805
15136,1795
15152,1776
15168,1776
15184,1757
15200,1749
15216,1729
15232,1729
15248,1706
15264,1690
15280,1705
15296,1694
15312,1673
15328,1660
15344,1679
15360,1666
15376,1658
15392,1629
15408,1610
15424,1610
15440,1592
15456,1582
15472,1556
15488,1546
15504,1541
15520,1541
15536,1509
15552,1473
15568,1462
15584,1442
15600,1431
15616,1441
15632,1440
15648,1423
15664,1418
15680,1377
15696,1373
15712,1337
15728,1324
15744,1281
15760,1237
15776,1218
15792,1211
15808,1192
15824,1162
15840,1139
15856,1132
15872,1097
15888,1091
15904,1109
15920,1099
15936,1103
15952,1103
15968,1089
15984,1075
16000,1052
16016,1042
16032,1037
16048,1033
16064,997
16080,982
16096,962
16112,947
16128,940
16144,917
16160,904
16176,900
16192,883
16208,871
16224,843
16240,831
16256,827
16272,825
16288,821
16304,830
16320,815
16336,803
16352,776
16368,729
16384,722
16400,716
16416,705
16432,669
16448,634
16464,613
16480,612
16496,584
16512,568
16528,564
16544,565
16560,558
16576,533
16592,537
16608,537
16624,532
16640,545
16656,539
16672,520
16688,502
16704,509
16720,494
16736,476
16752,466
16768,456
16784,458
16800,461
16816,457
16832,459
16848,446
16864,432
16880,429
16896,411
16912,392
16928,382
16944,383
16960,362
16976,335
16992,321
17008,322
17024,318
17040,327
17056,321
17072,318
17088,324
17104,297
17120,285
17136,275
17152,266
17168,263
17184,259
17200,261
17216,262
17232,260
17248,260
17264,261
17280,260
17296,261
17312,260
17328,258
17344,260
17360,261
17376,260
17392,252
17408,243
17424,247
17440,244
17456,244
17472,247
17488,244
17504,244
17520,246
17536,243
17552,246
17568,245
17584,245
17600,245
17616,244
17632,236
17648,229
17664,228
17680,230
17696,229
17712,232
17728,227
17744,230
17760,230
17776,228
17792,216
17808,216
17824,212
17840,201
17856,202
17872,185
17888,186
17904,182
17920,183
17936,185
17952,185
17968,182
17984,186
18000,183
18016,177
18032,167
18048,167
18064,156
18080,152
18096,155
18112,152
18128,154
18144,152
18160,128
18176,124
18192,121
18208,121
18224,124
18240,122
18256,123
18272,122
18288,121
18304,123
18320,122
18336,121
18352,123
18368,120
18384,124
18400,122
18416,123
18432,122
18448,120
18464,123
18480,121
18496,125
18512,121
18528,123
18544,121
18560,121
18576,123
18592,122
18608,122
18624,122
18640,122
18656,118
18672,107
18688,108
18704,106
18720,107
18736,107
18752,106
18768,108
18784,93
18800,92
18816,92
18832,91
18848,91
18864,93
18880,93
18896,90
18912,91
18928,94
18944,91
18960,92
18976,92
18992,92
19008,91
19024,93
19040,91
19056,91
19072,93
19088,92
19104,91
19120,92
19136,92
19152,93
19168,91
19184,91
19200,91
19216,93
19232,91
19248,92
19264,93
19280,92
19296,91
19312,93
19328,93
19344,91
19360,92
19376,93
19392,91
19408,90
19424,76
19440,77
19456,77
19472,75
19488,78
19504,76
19520,75
19536,78
19552,75
19568,78
19584,77
19600,75
19616,77
19632,68
19648,62
19664,61
19680,61
19696,61
19712,60
19728,62
19744,61
19760,62
19776,61
19792,60
19808,62
19824,61
19840,61
19856,60
19872,61
19888,61
19904,61
19920,62
19936,60
19952,60
19968,61
19984,61
20000,62
20016,60
20032,62
20048,60
20064,61
20080,62
20096,61
20112,61
20128,62
20144,60
20160,62
20176,61
20192,61
20208,62
20224,57
20240,46
20256,46
20272,47
20288,46
20304,46
20320,46
20336,47
20352,46
20368,42
20384,31
20400,31
20416,30
20432,31
20448,31
20464,30
20480,31
20496,30
20512,31
20528,30
20544,31
20560,31
20576,30
20592,31
20608,30
20624,30
20640,31
20656,30
20672,32
20688,30
20704,30
20720,30
20736,31
20752,24
20768,15
20784,15
20800,15
20816,15
20832,16
20848,15
20864,15
20880,15
20896,15
20912,15
20928,16
20944,15
20960,15
20976,15
20992,15
21008,15
21024,16
21040,15
21056,15
21072,15
21088,15
21104,15
21120,16
21136,15
21152,15
21168,15
21184,15
21200,16
21216,15
21232,15
21248,15
21264,15
21280,16
21296,15
21312,15
21328,15
21344,16
21360,15
21376,15
21392,15
21408,15
21424,16
21440,15
21456,15
21472,15
21488,15
21504,16
21520,15
21536,15
21552,15
21568,16
21584,15
21600,15
21616,15
21632,16
21648,15
21664,15
21680,15
21696,15
21712,16
21728,15
21744,15
21760,15
21776,16
21792,15
21808,15
21824,15
21840,16
21856,15
21872,15
21888,15
21904,15
21920,16
21936,15
21952,15
21968,15
21984,16
22000,15
22016,15
22032,15
22048,16
22064,15
22080,15
22096,15
22112,15
22128,15
22144,16
22160,15
22176,15
22192,15
22208,16
22224,15
22240,15
22256,15
22272,15
22288,16
22304,15
22320,15
22336,15
22352,16
22368,15
22384,15
22400,15
22416,15
22432,16
22448,15
22464,15
22480,15
22496,15
22512,15
22528,16
22544,15
22560,15
22576,16
22592,15
22608,16
22624,15
22640,16
22656,15
22672,15
22688,16
22704,15
22720,15
22736,15
22752,15
22768,15
22784,16
22800,15
22816,15
22832,15
22848,15
22864,15
22880,15
22896,15
22912,15
22928,16
22944,15
22960,15
22976,15
22992,15
23008,15
23024,16
23040,15
23056,15
23072,15
23088,15
23104,15
23120,16
23136,15
23152,15
23168,15
23184,15
23200,15
23216,16
23232,15
23248,15
23264,15
23280,15
23296,16
23312,15
23328,15
23344,15
23360,16
23376,15
23392,15
23408,15
23424,16
23440,15
23456,15
23472,15
23488,15
23504,15
23520,15
23536,15
23552,15
23568,15
23584,15
23600,15
23616,15
23632,15
23648,15
23664,15
23680,15
23696,15
23712,15
23728,15
23744,15
23760,15
23776,15
23792,15
23808,15
23824,15
23840,15
23856,15
23872,15
23888,15
23904,15
23920,16
23936,14
23952,16
23968,15
23984,15
24000,15
24016,15
24032,15
24048,15
24064,15
24080,15
24096,15
24112,15
24128,15
24144,15
24160,15
24176,15
24192,16
24208,15
24224,15
24240,15
24256,15
24272,15
24288,15
24304,15
24320,15
24336,15
24352,15
24368,15
24384,15
24400,15
24416,15
24432,16
24448,15
24464,15
24480,15
24496,15
24512,15
24528,15
24544,15
24560,16
24576,15
24592,15
24608,15
24624,15
24640,14
24656,16
24672,15
24688,15
24704,15
24720,15
24736,15
24752,15
24768,15
24784,16
24800,15
24816,15
24832,15
24848,16
24864,15
24880,16
24896,15
24912,16
24928,15
24944,15
24960,15
24976,15
24992,15
25008,16
25024,15
25040,15
25056,15
25072,15
25088,15
25104,15
25120,15
25136,15
25152,15
25168,16
25184,15
25200,15
25216,15
25232,15
25248,15
25264,15
25280,15
25296,15
25312,15
25328,16
25344,15
25360,15
25376,15
25392,15
25408,15
25424,15
25440,15
25456,15
25472,16
25488,15
25504,15
25520,15
25536,15
25552,15
25568,15
25584,16
25600,15
25616,15
25632,15
25648,15
25664,16
25680,15
25696,15
25712,15
25728,15
25744,16
25760,15
25776,15
25792,15
25808,15
25824,16
25840,15
25856,15
25872,15
25888,15
25904,16
25920,15
25936,15
25952,15
25968,16
25984,15
26000,15
26016,15
26032,15
26048,16
26064,15
26080,15
26096,15
26112,16
26128,15
26144,15
26160,15
26176,15
26192,16
26208,15
26224,15
26240,15
26256,16
26272,15
26288,15
26304,15
26320,15
26336,16
26352,15
26368,15
26384,15
26400,15
26416,16
26432,15
26448,15
26464,15
26480,15
26496,16
26512,15
26528,15
26544,16
26560,15
26576,15
26592,15
26608,15
26624,16
26640,15
26656,15
26672,15
26688,15
26704,16
26720,15
26736,15
26752,15
26768,15
26784,16
26800,15
26816,15
26832,15
26848,15
26864,16
26880,15
26896,15
26912,15
26928,15
26944,15
26960,16
26976,15
26992,15
27008,15
27024,15
27040,15
27056,16
27072,15
27088,16
27104,15
27120,16
27136,15
27152,16
27168,15
27184,15
27200,15
27216,15
27232,15
27248,15
27264,15
27280,16
27296,15
27312,15
27328,15
27344,15
27360,15
27376,15
27392,15
27408,16
27424,15
27440,15
27456,15
27472,15
27488,15
27504,15
27520,16
27536,15
27552,15
27568,15
27584,15
27600,15
27616,16
27632,15
27648,15
27664,15
27680,15
27696,15
27712,16
27728,15
27744,15
27760,15
27776,15
27792,15
27808,15
27824,15
27840,16
27856,15
27872,15
27888,15
27904,15
27920,16
27936,15
27952,15
27968,15
27984,16
28000,15
28016,15
28032,15
28048,16
28064,15
28080,15
28096,15
28112,15
28128,16
28144,15
28160,15
28176,15
28192,15
28208,16
28224,15
28240,15
28256,15
28272,16
28288,15
28304,15
28320,15
28336,16
28352,15
28368,15
28384,15
28400,16
28416,15
28432,15
28448,15
28464,16
28480,15
28496,15
28512,15
28528,15
28544,16
28560,15
28576,15
28592,15
28608,15
28624,16
28640,14
28656,16
28672,15
28688,15
28704,15
28720,15
28736,15
28752,15
28768,15
28784,15
28800,15
28816,15
28832,15
28848,15
28864,15
28880,14
28896,15
28912,15
28928,15
28944,15
28960,16
28976,15
28992,15
29008,15
29024,15
29040,15
29056,15
29072,15
29088,15
29104,15
29120,15
29136,15
29152,15
29168,15
29184,15
29200,15
29216,15
29232,15
29248,15
29264,15
29280,15
29296,15
29312,15
29328,16
29344,15
29360,15
29376,16
29392,15
29408,15
29424,15
29440,15
29456,15
29472,15
29488,15
29504,15
29520,15
29536,15
29552,15
29568,15
29584,15
29600,15
29616,15
29632,16
29648,15
29664,15
29680,15
29696,15
29712,15
29728,15
29744,15
29760,15
29776,15
29792,14
29808,16
29824,15
29840,15
29856,15
29872,15
29888,15
29904,15
29920,15
29936,15
29952,15
29968,15
29984,16
30000,15
30016,15
30032,15
30048,15
30064,15
30080,15
30096,15
30112,15
30128,15
30144,15
30160,16
30176,15
30192,15
30208,15
30224,15
30240,16
30256,15
30272,15
30288,15
30304,15
30320,15
30336,16
30352,15
30368,15
30384,15
30400,15
30416,16
30432,15
30448,15
30464,15
30480,15
30496,15
30512,16
30528,15
30544,15
30560,15
30576,15
30592,15
30608,16
30624,15
30640,15
30656,15
30672,15
30688,15
30704,16
30720,15
30736,15
30752,15
30768,15
30784,15
30800,16
30816,15
30832,15
30848,15
30864,16
30880,15
30896,15
30912,15
30928,15
30944,16
30960,15
30976,15
30992,15
31008,15
31024,16
31040,15
31056,15
31072,15
31088,15
31104,16
31120,15
31136,15
31152,15
31168,16
31184,15
31200,15
31216,15
31232,15
31248,16
31264,15
31280,15
31296,15
31312,16
31328,15
31344,15
31360,15
31376,15
31392,15
31408,16
31424,15
31440,15
31456,15
31472,16
31488,15
31504,15
31520,15
31536,15
31552,15
31568,15
31584,16
31600,15
31616,15
31632,16
31648,15
31664,15
31680,16
31696,15
31712,15
31728,15
31744,16
31760,15
31776,15
31792,15
31808,15
31824,15
31840,15
31856,15
31872,15
31888,15
31904,15
31920,16
31936,15
31952,15
31968,15
31984,15
32000,15
32016,16
32032,15
32048,15
32064,15
32080,15
32096,15
32112,15
32128,15
32144,16
32160,15
32176,15
32192,15
32208,15
32224,15
32240,15
32256,15
32272,16
32288,15
32304,15
32320,15
32336,15
32352,15
32368,15
32384,15
32400,15
32416,15
32432,16
32448,15
32464,15
32480,15
32496,15
32512,15
32528,16
32544,15
32560,15
32576,15
32592,15
32608,15
32624,15
32640,15
32656,16
32672,15
32688,15
32704,15
32720,15
32736,15
32752,16
32768,15
32784,15
32800,15
32816,15
32832,15
32848,15
32864,16
32880,15
32896,15
32912,15
32928,15
32944,15
32960,16
32976,15
32992,15
33008,15
33024,15
33040,15
33056,15
33072,16
33088,15
33104,15
33120,15
33136,15
33152,15
33168,15
33184,16
33200,15
33216,15
33232,15
33248,15
33264,15
33280,16
33296,15
33312,15
33328,15
33344,15
33360,15
33376,15
33392,15
33408,16
33424,15
33440,15
33456,15
33472,15
33488,15
33504,15
33520,15
33536,16
33552,15
33568,15
33584,15
33600,15
33616,15
33632,15
33648,15
33664,15
33680,16
33696,15
33712,15
33728,15
33744,15
33760,15
33776,15
33792,15
33808,15
33824,15
33840,15
33856,15
33872,15
33888,15
33904,15
33920,15
33936,15
33952,15
33968,15
